34E3,4,2
34E4,1,1E
34E5,12,6
34E6,4,1
34E7,X,6
34E8,2,4
34E9,6,2
34EX,1,9
34EE,2,X
3500,3,1
3501,X,20
3502,2,4
3503,4,2
3504,4,6
3505,12,14
3506,2,3
3507,1X,2
3508,3,X
3509,2,8
350X,7,2
350E,2,X
3510,2,2
3511,4,2
3512,6,4
3513,2,8
3514,3,2
3515,6,X
3516,1,4
3517,1X,6
3518,10,1
3519,24,16
351X,1,5
351E,8,2X
3520,5,1
3521,1X,6
3522,3,3
3523,2,10
3524,6,2
3525,2,6
3526,5,2
3527,4,12
3528,6,3
3529,8,4
352X,1,9
352E,8,1X
3530,4,1
3531,10,8
3532,3,4
3533,2,8
3534,7,2
3535,6,10
3536,3,3
3537,4,10
3538,2,11
3539,10,2
353X,3,8
353E,2,X
3540,1,2
3541,4,8
3542,2,1
3543,6,2
3544,X,10
3545,8,4
3546,4,4
3547,24,6
3548,3,6
3549,2,20
354X,X,2
354E,2,X
3550,4,2
3551,X,18
3552,2,7
3553,4,2
3554,4,3
3555,2,16
3556,2,2
3557,1X,2
3558,8,4
3559,4,6
355X,3,3
355E,6,4
3560,2,5
3561,4,2
3562,6,4
3563,2,16
3564,1,2
3565,30,X
3566,4,1
3567,6,6
3568,2,7
3569,2,2
356X,1,2
356E,6,10
3570,12,1
3571,4,6
3572,2,10
3573,14,2
3574,3,5
3575,2,4
3576,4,2
3577,4,6
3578,3,3
3579,6,10
357X,4,5
357E,12,6
3580,4,6
3581,6,46
3582,5,4
3583,2,6
3584,3,2
3585,2,4
3586,1,2
3587,4,20
3588,E,1
3589,8,X
358X,1,8
358E,6,4
3590,4,1
3591,1X,12
3592,3,3
3593,4,8
3594,3,3
3595,12,X
3596,2,4
3597,4,2
3598,2,3
3599,2,2
359X,14,2
359E,10,4
35X0,2,5
35X1,6,2
35X2,10,3
35X3,4,4
35X4,1,5
35X5,12,X
35X6,4,1
35X7,6,8
35X8,3,6
35X9,4,14
35XX,4,5
35XE,2,6
35E0,1,2
35E1,20,2
35E2,6,1
35E3,8,8
35E4,3,3
35E5,10,20
35E6,1,6
35E7,1X,20
35E8,3,1
35E9,4,4
35EX,1,9
35EE,12,1X
3600,2,1
3601,4,2
3602,2,3
3603,6,2
3604,1,5
3605,2,14
3606,2,1
3607,10,2
3608,2,4
3609,4,2
360X,7,8
360E,2,6
3610,3,2
3611,X,8
3612,6,4
3613,X,4
3614,9,3
3615,16,6
3616,1,7
3617,14,26
3618,5,1
3619,12,X
361X,3,9
361E,2,20
3620,1,2
3621,14,12
3622,2,1
3623,6,2
3624,3,10
3625,16,10
3626,1,3
3627,4,2
3628,2,1
3629,2,2
362X,4,2
362E,10,6
3630,3,3
3631,34,8
3632,5,3
3633,6,X
3634,1,6
3635,12,X
3636,1,1
3637,16,10
3638,9,1
3639,4,4
363X,13,5
363E,6,4
3640,3,3
3641,6,28
3642,2,4
3643,10,2
3644,1,6
3645,2,20
3646,3,1
3647,4,8
3648,3,3
3649,2,4
364X,6,2
364E,6,14
3650,9,5
3651,X,6
3652,E,3
3653,8,4
3654,1,5
3655,2,6
3656,X,1
3657,6,10
3658,6,21
3659,4,X
365X,4,3
365E,2,6
3660,1,2
3661,X,2
3662,3,1
3663,6,14
3664,9,3
3665,2,4
3666,2,2
3667,4,2
3668,E,6
3669,4,8
366X,1,5
366E,2,10
3670,1,1
3671,4,22
3672,2,1
3673,8,2
3674,7,12
3675,18,4
3676,2,3
3677,16,2
3678,2,7
3679,6,2
367X,1,18
367E,18,4
3680,2,1
3681,6,2
3682,3,9
3683,8,X
3684,4,3
3685,8,16
3686,1,6
3687,X,2
3688,3,1
3689,6,4
368X,10,3
368E,6,6
3690,5,4
3691,6,10
3692,10,4
3693,16,10
3694,3,8
3695,2,X
3696,1,2
3697,6,16
3698,2,1
3699,X,2
369X,6,5
369E,6,30
36X0,5,3
36X1,4,6
36X2,5,6
36X3,2,4
36X4,1,2
36X5,2,4
36X6,3,1
36X7,X,6
36X8,5,11
36X9,4,6
36XX,9,E
36XE,8,1X
36E0,3,3
36E1,6,12
36E2,5,X
36E3,4,6
36E4,3,E
36E5,8,10
36E6,2,9
36E7,4,2
36E8,2,9
36E9,2,2
36EX,7,2
36EE,8,4
3700,8,4
3701,6,22
3702,3,14
3703,2,8
3704,1,2
3705,18,6
3706,1,1
3707,X,16
3708,2,1
3709,X,2
370X,1,9
370E,12,6
3710,2,1
3711,4,2
3712,2,3
3713,6,2
3714,7,5
3715,10,6
3716,1,9
3717,14,2
3718,3,1
3719,X,4
371X,7,5
371E,12,4
3720,1,5
3721,X,2
3722,2,1
3723,4,2
3724,1,16
3725,10,16
3726,4,1
3727,6,6
3728,5,3
3729,2,10
372X,3,2
372E,6,4
3730,1,5
3731,4,2
3732,3,1
3733,X,4
3734,11,5
3735,10,6
3736,11,3
3737,X,6
3738,2,4
3739,6,2
373X,4,3
373E,2,14
3740,6,2
3741,6,8
3742,8,4
3743,2,4
3744,4,2
3745,2,4
3746,1,2
3747,4,26
3748,2,1
3749,8,2
374X,6,3
374E,2,10
3750,3,2
3751,4,6
3752,5,7
3753,2,6
3754,1,2
3755,18,10
3756,2,1
3757,4,2
3758,6,20
3759,6,8
375X,1,6
375E,2,14
3760,3,1
3761,6,6
3762,8,3
3763,12,14
3764,1,3
3765,2,10
3766,1,1
3767,10,2
3768,6,1
3769,2,16
376X,4,2
376E,16,6
3770,1,5
3771,6,2
3772,5,1
3773,4,8
3774,4,3
3775,18,1X
3776,6,4
3777,6,8
3778,2,7
3779,X,2
377X,1,8
377E,12,4
3780,2,1
3781,2X,2
3782,8,3
3783,2,4
3784,4,2
3785,26,4
3786,2,5
3787,10,2
3788,5,4
3789,4,6
378X,1,5
378E,16,X
3790,1,1
3791,36,2
3792,5,1
3793,X,8
3794,3,3
3795,2,4
3796,2,2
3797,4,2
3798,5,6
3799,2,6
379X,1,2
379E,28,4
37X0,8,1
37X1,4,8
37X2,8,10
37X3,4,6
37X4,1,3
37X5,18,20
37X6,2,1
37X7,24,2
37X8,2,3
37X9,X,2
37XX,1,9
37XE,2,24
37E0,3,1
37E1,4,8
37E2,2,4
37E3,4,2
37E4,1,6
37E5,2,16
37E6,4,1
37E7,6,8
37E8,6,6
37E9,X,6
37EX,16,3
37EE,2,4
3800,1,2
3801,4,18
3802,13,1
3803,4,X
3804,7,5
3805,6,X
3806,1,4
3807,4,12
3808,2,1
3809,1X,2
380X,11,3
380E,6,10
3810,2,4
3811,20,2
3812,3,7
3813,2,1X
3814,1,2
3815,6,4
3816,5,1
3817,10,8
3818,2,4
3819,8,2
381X,1,3
381E,8,6
3820,1,1
3821,6,2
3822,3,1
3823,4,6
3824,4,6
3825,16,6
3826,1,4
3827,4,6
3828,12,1
3829,2,8
382X,9,2
382E,2,X
3830,1,2
3831,6,6
3832,8,1
3833,8,14
3834,7,9
3835,18,6
3836,1,E
3837,1X,2
3838,3,1
3839,2,4
383X,13,2
383E,6,20
3840,4,6
3841,4,28
3842,6,3
3843,16,6
3844,1,3
3845,18,6
3846,2,1
3847,1X,2
3848,8,6
3849,10,X
384X,3,3
384E,2,4
3850,1,2
3851,4,30
3852,5,1
3853,2,6
3854,4,2
3855,18,4
3856,3,5
3857,10,30
3858,2,3
3859,4,2
385X,3,5
385E,8,10
3860,4,6
3861,X,6
3862,2,4
3863,2,2
3864,3,2
3865,12,14
3866,2,5
3867,X,2
3868,3,10
3869,X,4
386X,4,5
386E,10,X
3870,1,3
3871,1X,2
3872,3,1
3873,4,8
3874,3,5
3875,10,24
3876,1,4
3877,X,2
3878,5,1
3879,4,8
387X,X,3
387E,8,10
3880,6,5
3881,4,16
3882,8,3
3883,4,6
3884,3,8
3885,42,4
3886,5,5
3887,10,8
3888,8,3
3889,30,4
388X,6,6
388E,10,4
3890,2,8
3891,6,2
3892,2,7
3893,8,2
3894,1,9
3895,2,6
3896,1,1
3897,6,8
3898,5,1
3899,2,20
389X,7,2
389E,2,4
38X0,6,2
38X1,24,12
38X2,2,3
38X3,2,2
38X4,3,2
38X5,2,X
38X6,3,2
38X7,10,12
38X8,5,3
38X9,6,8
38XX,7,9
38XE,6,4
38E0,1,3
38E1,16,18
38E2,2,1
38E3,8,2
38E4,1,5
38E5,6,14
38E6,3,1
38E7,6,10
38E8,2,3
38E9,8,2
38EX,4,3
38EE,2,6
3900,1,2
3901,X,16
3902,3,1
3903,2,4
3904,7,2
3905,16,4
3906,2,3
3907,6,2
3908,5,3
3909,2,6
390X,1,2
390E,2,20
3910,3,1
3911,6,12
3912,3,11
3913,4,14
3914,3,5
3915,8,X
3916,5,9
3917,4,6
3918,2,4
3919,2,2
391X,3,2
391E,2,X
3920,2,2
3921,4,2
3922,5,7
3923,4,6
3924,7,6
3925,12,X
3926,3,7
3927,X,12
3928,5,X
3929,4,8
392X,3,3
392E,8,6
3930,2,5
3931,6,2
3932,2,3
3933,8,2
3934,1,3
3935,2,4
3936,5,1
3937,6,8
3938,2,3
3939,8,2
393X,6,3
393E,6,4
3940,1,3
3941,24,10
3942,6,1
3943,2,X
3944,3,2
3945,6,14
3946,3,7
3947,4,6
3948,3,7
3949,X,1X
394X,4,6
394E,8,6
3950,4,6
3951,34,12
3952,E,6
3953,10,4
3954,4,5
3955,8,X
3956,1,4
3957,4,2
3958,10,1
3959,2,6
395X,1,2
395E,2,4
3960,1,1
3961,14,6
3962,2,1
3963,X,2
3964,7,5
3965,6,4
3966,9,5
3967,4,10
3968,2,6
3969,6,2
396X,1,6
396E,2,4
3970,7,1
3971,4,10
3972,3,3
3973,12,4
3974,1,5
3975,8,36
3976,1,1
3977,10,8
3978,3,1
3979,2,8
397X,4,2
397E,2,14
3980,1,2
3981,4,6
3982,15,1
3983,2,8
3984,1,2
3985,2,X
3986,5,1
3987,6,16
3988,3,3
3989,2,4
398X,3,2
398E,8,4
3990,2,3
3991,4,2
3992,6,X
3993,2,8
3994,3,2
3995,2,4
3996,5,2
3997,X,6
3998,8,7
3999,16,4
399X,1,3
399E,12,10
39X0,3,1
39X1,6,8
39X2,8,4
39X3,6,X
39X4,3,6
39X5,6,10
39X6,1,4
39X7,X,10
39X8,2,1
39X9,2,2
39XX,7,2
39XE,6,X
39E0,4,6
39E1,6,8
39E2,2,3
39E3,1X,2
39E4,X,12
39E5,6,X
39E6,1,3
39E7,X,8
39E8,2,1
39E9,6,2
39EX,3,12
39EE,12,14
3X00,2,5
3X01,4,2
3X02,13,7
3X03,8,6
3X04,4,9
3X05,2,16
3X06,3,2
3X07,16,8
3X08,5,6
3X09,2,12
3X0X,7,2
3X0E,10,4
3X10,1,5
3X11,54,6
3X12,5,1
3X13,4,1X
3X14,4,3
3X15,6,10
3X16,3,E
3X17,4,6
3X18,9,6
3X19,2,6
3X1X,6,2
3X1E,6,36
3X20,2,4
3X21,4,2
3X22,6,3
3X23,10,X
3X24,1,10
3X25,20,X
3X26,2,1
3X27,10,2
3X28,2,7
3X29,X,2
3X2X,1,3
3X2E,36,6
3X30,1,1
3X31,1X,12
3X32,5,1
3X33,2,X
3X34,3,2
3X35,2,6
3X36,5,2
3X37,4,12
3X38,2,13
3X39,2,2
3X3X,3,2
3X3E,16,4
3X40,1,4
3X41,4,6
3X42,3,1
3X43,4,4
3X44,3,8
3X45,6,1X
3X46,1,4
3X47,4,10
3X48,8,1
3X49,6,4
3X4X,3,5
3X4E,2,4
3X50,4,2
3X51,6,8
3X52,E,10
3X53,6,22
3X54,1,3
3X55,18,X
3X56,1,1
3X57,14,2
3X58,5,1
3X59,X,12
3X5X,4,5
3X5E,10,6
3X60,3,4
3X61,2X,10
3X62,2,13
3X63,2,2
3X64,1,2
3X65,8,40
3X66,1,1
3X67,4,8
3X68,3,1
3X69,2,8
3X6X,6,2
3X6E,8,6
3X70,1,3
3X71,16,2
3X72,2,1
3X73,14,2
3X74,4,12
3X75,10,6
3X76,3,5
3X77,4,6
3X78,3,3
3X79,14,X
3X7X,1,5
3X7E,10,X
3X80,2,1
3X81,X,2
3X82,8,9
3X83,4,4
3X84,3,5
3X85,2,14
3X86,6,2
3X87,X,6
3X88,2,3
3X89,10,2
3X8X,4,12
3X8E,2,16
3X90,1,2
3X91,2X,12
3X92,2,1
3X93,8,2
3X94,1,5
3X95,6,4
3X96,2,1
3X97,X,2
3X98,9,3
3X99,X,8
3X9X,9,E
3X9E,2,X
3XX0,3,2
3XX1,4,8
3XX2,10,7
3XX3,6,4
3XX4,4,5
3XX5,2,6
3XX6,5,2
3XX7,6,12
3XX8,12,10
3XX9,6,4
3XXX,4,3
3XXE,6,6
3XE0,2,X
3XE1,6,2
3XE2,5,4
3XE3,18,X
3XE4,1,6
3XE5,2,4
3XE6,1,1
3XE7,X,6
3XE8,18,1
3XE9,4,4
3XEX,6,3
3XEE,26,4
3E00,2,X
3E01,4,2
3E02,5,7
3E03,6,8
3E04,11,15
3E05,6,4
3E06,3,7
3E07,X,10
3E08,2,3
3E09,4,2
3E0X,1,3
3E0E,10,X
3E10,1,1
3E11,10,10
3E12,3,1
3E13,2,6
3E14,3,2
3E15,10,6
3E16,3,3
3E17,16,22
3E18,2,9
3E19,X,2
3E1X,1,3
3E1E,28,24
3E20,1,1
3E21,6,12
3E22,15,1
3E23,2,4
3E24,3,2
3E25,8,10
3E26,2,3
3E27,4,2
3E28,6,3
3E29,8,10
3E2X,1,E
3E2E,6,4
3E30,7,1
3E31,14,6
3E32,2,9
3E33,X,2
3E34,6,5
3E35,2,6
3E36,3,2
3E37,6,16
3E38,5,14
3E39,2,8
3E3X,3,2
3E3E,8,4
3E40,2,7
3E41,6,2
3E42,9,4
3E43,4,14
3E44,4,8
3E45,6,4
3E46,1,X
3E47,6,8
3E48,2,1
3E49,8,2
3E4X,1,3
3E4E,8,6
3E50,1,1
3E51,1X,6
3E52,9,1
3E53,X,8
3E54,1,5
3E55,20,X
3E56,2,1
3E57,6,2
3E58,3,3
3E59,6,12
3E5X,9,E
3E5E,2,X
3E60,1,2
3E61,6,2
3E62,5,1
3E63,2,6
3E64,3,2
3E65,2,X
3E66,2,2
3E67,24,2
3E68,2,3
3E69,4,2
3E6X,3,3
3E6E,22,1X
3E70,4,4
3E71,X,6
3E72,2,7
3E73,2,2
3E74,1,2
3E75,6,4
3E76,6,1
3E77,4,10
3E78,2,16
3E79,2,2
3E7X,1,2
3E7E,6,6
3E80,2,1
3E81,14,2
3E82,3,X
3E83,6,6
3E84,1,18
3E85,12,6
3E86,1,1
3E87,6,16
3E88,5,1
3E89,12,8
3E8X,7,5
3E8E,2,X
3E90,5,2
3E91,4,20
3E92,2,11
3E93,2,2
3E94,3,2
3E95,2,10
3E96,1,2
3E97,6,18
3E98,5,1
3E99,4,4
3E9X,10,5
3E9E,12,20
3EX0,X,3
3EX1,X,6
3EX2,2,X
3EX3,1X,2
3EX4,11,6
3EX5,38,6
3EX6,2,3
3EX7,4,2
3EX8,19,4
3EX9,16,6
3EXX,1,3
3EXE,2,10
3EE0,5,1
3EE1,X,8
3EE2,3,6
3EE3,2,4
3EE4,4,2
3EE5,12,14
3EE6,1,3
3EE7,6,10
3EE8,E,1
3EE9,16,6
3EEX,1,5
3EEE,6,X
4000,12,1
