1,1
2E77,2670
2E78,15X0
2E79,34
2E7X,840
2E7E,770
2E80,300
2E81,660
2E82,266
2E83,1EX0
2E84,280
2E85,600
2E86,5E4
2E87,30E4
2E88,134
2E89,820
2E8X,5X0
2E8E,5E60
2E90,120
2E91,760
2E92,710
2E93,580
2E94,740
2E95,2E94
2E96,EE4
2E97,870
2E98,8E4
2E99,3E60
2E9X,EE4
2E9E,2X0
2EX0,1X0
2EX1,3284
2EX2,308
2EX3,EE4
2EX4,15E4
2EX5,720
2EX6,X0
2EX7,2EX6
2EX8,68
2EX9,1EE4
2EXX,3X0
2EXE,5EX0
2EE0,EE4
2EE1,26X0
2EE2,190
2EE3,920
2EE4,15E4
2EE5,1536
2EE6,1EE4
2EE7,5EE4
2EE8,170
2EE9,1120
2EEX,15EX
2EEE,1560
3000,1000
3001,X40
3002,900
3003,5X0
3004,900
3005,498
3006,4X0
3007,260
3008,X0
3009,80
300X,530
300E,1250
3010,300
3011,6024
3012,434
3013,1408
3014,E80
3015,1356
3016,580
3017,1X0
3018,X4
3019,4X0
301X,488
301E,446
3020,X0
3021,3020
3022,550
3023,400
3024,1610
3025,1754
3026,220
3027,210
3028,914
3029,2034
302X,1614
302E,868
3030,X0
3031,E74
3032,1370
3033,4048
3034,1620
3035,X0
3036,674
3037,6074
3038,1620
3039,120
303X,19X0
303E,732
3040,614
3041,910
3042,162
3043,2520
3044,40
3045,6090
3046,200
3047,2E0
3048,1X0
3049,2034
304X,3050
304E,X60
3050,308
3051,19X0
3052,16E4
3053,160
3054,454
3055,1078
3056,420
3057,308
3058,9E0
3059,1X8
305X,1658
305E,37X0
3060,60
3061,106
3062,120
3063,1020
3064,XE0
3065,6110
3066,2048
3067,3274
3068,780
3069,X60
306X,46X
306E,704
3070,1020
3071,33X0
3072,180
3073,120
3074,920
3075,1638
3076,820
3077,3820
3078,1638
3079,40X0
307X,2E0
307E,307X
3080,80
3081,3080
3082,1E4
3083,820
3084,470
3085,210
3086,308
3087,1528
3088,1648
3089,308
308X,1910
308E,1X20
3090,360
3091,1034
3092,616
3093,1X0
3094,928
3095,472
3096,1034
3097,2770
3098,390
3099,X0
309X,180
309E,309X
30X0,94
30X1,1290
30X2,320
30X3,874
30X4,618
30X5,6190
30X6,X0
30X7,8E4
30X8,940
30X9,1X0
30XX,928
30XE,1290
30E0,208
30E1,9E0
30E2,748
30E3,60
30E4,X0
30E5,440
30E6,2074
30E7,61E4
30E8,1820
30E9,5X0
30EX,165X
30EE,3E6
3100,640
3101,3060
3102,2E0
3103,620
3104,920
3105,6210
3106,360
3107,80
3108,308
3109,620
310X,894
310E,1E4
3110,1X0
3111,2810
3112,12X
3113,674
3114,1654
3115,3870
3116,460
3117,6234
3118,7E0
3119,4160
311X,760
311E,752
3120,208
3121,1090
3122,3124
3123,40
3124,338
3125,460
3126,648
3127,1588
3128,580
3129,20X0
312X,7E6
312E,1010
3130,420
3131,7E0
3132,3134
3133,4188
3134,520
3135,5X0
3136,60
3137,920
3138,154
3139,60
313X,167X
313E,39X0
3140,540
3141,1788
3142,940
3143,6X0
3144,50
3145,6290
3146,10X0
3147,540
3148,480
3149,25X0
314X,1058
314E,20E4
3150,314
3151,1580
3152,120
3153,220
3154,94
3155,1688
3156,X0
3157,120
3158,1E4
3159,280
315X,260
315E,315X
3160,260
3161,6X0
3162,960
3163,1060
3164,140
3165,1910
3166,300
3167,3166
3168,168
3169,X0
316X,1X70
316E,370
3170,X0
3171,6324
3172,3174
3173,13X0
3174,634
3175,94X
3176,1X0
3177,1308
3178,390
3179,1E4
317X,169X
317E,180
3180,94
3181,50
3182,16X
3183,2160
3184,308
3185,16E4
3186,1320
3187,3186
3188,80
3189,848
318X,5X0
318E,1310
3190,420
3191,6364
3192,212
3193,1X20
3194,140
3195,3194
3196,1074
3197,6374
3198,954
3199,1X0
319X,110
319E,1E4
31X0,108
31X1,638
31X2,470
31X3,7E4
31X4,324
31X5,X0
31X6,860
31X7,220
31X8,180
31X9,300
31XX,958
31XE,1090
31E0,120
31E1,3260
31E2,31E4
31E3,14X0
31E4,320
31E5,3970
31E6,2134
31E7,5X0
31E8,16E8
31E9,4274
31EX,1XX0
31EE,31EX
3200,340
3201,3504
3202,380
3203,260
3204,1764
3205,2144
3206,120
3207,3206
3208,2X0
3209,260
320X,3210
320E,6420
3210,320
3211,1XX0
3212,1874
3213,X0
3214,1440
3215,18X0
3216,520
3217,954
3218,644
3219,42X0
321X,488
321E,670
3220,134
3221,10X
3222,778
3223,22X0
3224,420
3225,6450
3226,1X0
3227,556
3228,994
3229,X20
322X,1714
322E,460
3230,300
3231,28X0
3232,X0
3233,11X0
3234,X60
3235,3370
3236,2160
3237,39E0
3238,30
3239,4320
323X,920
323E,323X
3240,380
3241,68
3242,120
3243,19X0
3244,1724
3245,E80
3246,10X0
3247,1096
3248,974
3249,340
324X,110
324E,2174
3250,10X0
3251,35X0
3252,64X
3253,260
3254,1740
3255,120
3256,1E4
3257,278
3258,E70
3259,4334
325X,468
325E,614
3260,20
3261,310
3262,648
3263,2234
3264,260
3265,260
3266,13X0
3267,1610
3268,980
3269,10X0
326X,978
326E,2X0
3270,10X0
3271,6524
3272,1470
3273,614
3274,5X0
3275,17X0
3276,860
3277,6534
3278,X60
3279,160
327X,1X0
327E,1174
3280,228
3281,328
3282,790
3283,21X0
3284,30
3285,6550
3286,654
3287,1350
3288,68
3289,120
328X,790
328E,E10
3290,X0
3291,6564
3292,1746
3293,4388
3294,1754
3295,3X70
3296,5X0
3297,3370
3298,360
3299,4160
329X,10X0
329E,792
32X0,174
32X1,780
32X2,32X4
32X3,2720
32X4,658
32X5,680
32X6,21X0
32X7,1220
32X8,340
32X9,21E4
32XX,1754
32XE,3598
32E0,660
32E1,X0
32E2,32E4
32E3,1X0
32E4,1760
32E5,63X
32E6,40
32E7,31E0
32E8,958
32E9,43E4
32EX,840
32EE,3XX0
3300,700
3301,244
3302,3390
3303,1100
3304,5X0
3305,60
3306,660
3307,3306
3308,534
3309,18X0
330X,340
330E,928
3310,2X0
3311,1900
3312,7X0
3313,4420
3314,X80
3315,1X0
3316,220
3317,650
3318,X8
3319,1548
331X,7X0
331E,331X
3320,3X0
3321,1770
3322,2E0
3323,260
3324,240
3325,3E0
3326,2220
3327,3326
3328,128
3329,X0
332X,5X0
332E,888
3330,1120
3331,6664
3332,280
3333,5X0
3334,2X0
3335,14X
3336,308
3337,6674
3338,EX0
3339,640
333X,420
333E,426
3340,114
3341,2X0
3342,4E0
3343,668
3344,X84
3345,1390
3346,160
3347,160
3348,1788
3349,21X0
334X,3350
334E,13X0
3350,1X0
3351,29X0
3352,928
3353,1560
3354,E80
3355,1948
3356,1120
3357,66E4
3358,2E0
3359,320
335X,3360
335E,3620
3360,220
3361,1120
3362,5E0
3363,760
3364,670
3365,6710
3366,360
3367,580
3368,4X8
3369,2260
336X,320
336E,1E4
3370,X0
3371,6724
3372,3374
3373,1574
3374,920
3375,6X0
3376,8X0
3377,3670
3378,17X0
3379,4X0
337X,1EX0
337E,337X
3380,40
3381,130
3382,17X0
3383,360
3384,17X4
3385,2258
3386,674
3387,920
3388,120
3389,2260
338X,3390
338E,340
3390,160
3391,970
3392,86
3393,10X0
3394,200
3395,94
3396,13X0
3397,XX0
3398,9E4
3399,120
339X,1798
339E,7E0
33X0,48
33X1,33X0
33X2,420
33X3,1134
33X4,50
33X5,38
33X6,X0
33X7,1136
33X8,17X8
33X9,27X0
33XX,94
33XE,E50
33E0,1134
33E1,67X4
33E2,1XE0
33E3,4460
33E4,17E4
33E5,19X0
33E6,2X0
33E7,970
33E8,17E8
33E9,1220
33EX,17EX
33EE,1248
3400,280
3401,586
3402,X48
3403,94
3404,1X0
3405,40
3406,X0
3407,660
3408,2X0
3409,1140
340X,80
340E,130
3410,748
3411,10X0
3412,682
3413,X0
3414,X68
3415,3530
3416,160
3417,6834
3418,580
3419,648
341X,5X0
341E,341X
3420,68
3421,10X0
3422,19X0
3423,3X0
3424,684
3425,3X0
3426,140
3427,3426
3428,1828
3429,22X0
342X,1814
342E,21X0
3430,1X0
3431,180
3432,724
3433,4588
3434,X0
3435,1818
3436,22X0
3437,2X70
3438,688
3439,560
343X,181X
343E,343X
3440,380
3441,3584
3442,120
3443,2520
3444,1824
3445,8E8
3446,180
3447,1420
3448,1820
3449,1E20
344X,1158
344E,3620
3450,80
3451,68X4
3452,5X
3453,45X0
3454,940
3455,2020
3456,1160
3457,68E4
3458,970
3459,488
345X,160
345E,1440
3460,1160
3461,1948
3462,3464
3463,220
3464,408
3465,314
3466,5X0
3467,1162
3468,100
3469,X0
346X,976
346E,6920
3470,460
3471,6E0
3472,6X4
3473,374
3474,128
3475,X1X
3476,5X0
3477,6934
3478,X0
3479,4620
347X,183X
347E,40X0
3480,6X8
3481,1168
3482,710
3483,260
3484,410
3485,2318
3486,694
3487,5X0
3488,1848
3489,380
348X,5X0
348E,6960
3490,6X0
3491,6964
3492,820
3493,488
3494,1840
3495,1556
3496,1X0
3497,3EE0
3498,48
3499,1620
349X,34X0
349E,349X
34X0,120
34X1,5X0
34X2,980
34X3,2460
34X4,144
34X5,160
34X6,2360
34X7,1010
34X8,1768
34X9,2520
34XX,X0
34XE,X48
34E0,6X0
34E1,5X0
34E2,1570
34E3,1X0
34E4,2X0
34E5,X2X
34E6,2334
34E7,980
34E8,X0
34E9,5X0
34EX,748
34EE,34EX
3500,180
3501,1450
3502,516
3503,60
3504,8X0
3505,874
3506,60
3507,994
3508,X34
3509,160
350X,3510
350E,70
3510,68
3511,1880
3512,X0
3513,46X0
3514,1080
3515,3E6
3516,3X0
3517,6X34
3518,208
3519,XX0
351X,3520
351E,351X
3520,1E4
3521,10X0
3522,310
3523,920
3524,1874
3525,1754
3526,74
3527,1X0
3528,300
3529,2360
352X,1874
352E,6X60
3530,60
3531,E10
3532,3534
3533,EX0
3534,1874
3535,50
3536,2360
3537,XX0
3538,1878
3539,4720
353X,180
353E,3920
3540,680
3541,3540
3542,458
3543,2920
3544,354
3545,1550
3546,11X0
3547,1220
3548,420
3549,2374
354X,760
354E,X48
3550,5X0
3551,20X0
3552,19E4
3553,700
3554,1894
3555,1816
3556,60
3557,510
3558,6E0
3559,1320
355X,244
355E,2E0
3560,120
3561,1948
3562,1610
3563,474
3564,650
3565,6E10
3566,2388
3567,680
3568,80
3569,X0
356X,260
356E,6E20
3570,6E4
3571,X60
3572,110
3573,4760
3574,160
3575,650
3576,2460
3577,920
3578,18X0
3579,4760
357X,189X
357E,8E0
3580,840
3581,128
3582,X50
3583,920
3584,374
3585,210
3586,120
3587,396
3588,420
3589,23X0
358X,X0
358E,6E60
3590,11X0
3591,2EX0
3592,340
3593,840
3594,1854
3595,1XX0
3596,68
3597,650
3598,1X0
3599,1660
359X,35X0
359E,3820
35X0,120
35X1,180
35X2,1X0
35X3,5X0
35X4,2X0
35X5,6E90
35X6,2X0
35X7,3734
35X8,3X8
35X9,23E4
35XX,8E6
35XE,E80
35E0,11E4
35E1,6EX4
35E2,35E4
35E3,520
35E4,420
35E5,15E6
35E6,760
35E7,6EE4
35E8,18E8
35E9,5X0
35EX,18EX
35EE,35EX
3600,200
3601,1802
3602,920
3603,1200
3604,128
3605,7010
3606,100
3607,250
3608,1908
3609,480
360X,E34
360E,360
3610,2X0
3611,X0
3612,300
3613,1208
3614,214
3615,4270
3616,120
3617,7034
3618,278
3619,580
361X,850
361E,3960
3620,1X0
3621,X66
3622,3624
3623,1X60
3624,2E0
3625,488
3626,948
3627,3626
3628,680
3629,948
362X,1914
362E,220
3630,120
3631,640
3632,100
3633,4848
3634,534
3635,3634
3636,X0
3637,7074
3638,708
3639,16X0
363X,1E20
363E,830
3640,700
3641,17X0
3642,1920
3643,760
3644,10E0
3645,7090
3646,360
3647,17X8
3648,920
3649,320
364X,1948
364E,130
3650,1220
3651,210
3652,1150
3653,80
3654,1914
3655,3654
3656,1220
3657,42E0
3658,5X0
3659,4874
365X,920
365E,1288
3660,40
3661,3660
3662,3664
3663,2688
3664,1934
3665,1270
3666,2448
3667,1360
3668,1928
3669,960
366X,2170
366E,2448
3670,60
3671,7124
3672,3674
3673,2X0
3674,1E4
3675,X68
3676,X0
3677,3070
3678,10X0
3679,74
367X,1X20
367E,367X
3680,1228
3681,1510
3682,306
3683,320
3684,390
3685,10X0
3686,X0
3687,3686
3688,540
3689,820
368X,X14
368E,1510
3690,760
3691,3620
3692,716
3693,4908
3694,40
3695,37E0
3696,508
3697,7174
3698,X48
3699,2X0
369X,36X0
369E,920
36X0,X8
36X1,76
36X2,10X0
36X3,380
36X4,1950
36X5,2470
36X6,820
36X7,5X0
36X8,140
36X9,1E4
36XX,X88
36XE,3798
36E0,2X0
36E1,30X0
36E2,5X0
36E3,E60
36E4,720
36E5,4370
36E6,588
36E7,470
36E8,240
36E9,4934
36EX,21X0
36EE,106
3700,380
3701,7X0
3702,E48
3703,X0
3704,84
3705,7210
3706,248
3707,3706
3708,X0
3709,X60
370X,620
370E,2488
3710,3X0
3711,100
3712,760
3713,4960
3714,140
3715,1656
3716,560
3717,7234
3718,548
3719,308
371X,24
371E,120
3720,320
3721,166
3722,3724
3723,24X0
3724,10E0
3725,7250
3726,354
3727,X6
3728,440
3729,5X0
372X,EX0
372E,3X58
3730,4X0
3731,7264
3732,1X0
3733,1220
3734,34
3735,1876
3736,24X0
3737,920
3738,1978
3739,160
373X,197X
373E,1840
3740,480
3741,1232
3742,XX0
3743,1254
3744,310
3745,440
3746,4X0
3747,3746
3748,5X0
3749,24E4
374X,4410
374E,1720
3750,374
3751,384
3752,760
3753,5X0
3754,128
3755,3754
3756,420
3757,EX0
3758,110
3759,49E4
375X,710
375E,375X
3760,260
3761,60
3762,3X8
3763,4X0
3764,1990
3765,7310
3766,X0
3767,3766
3768,1680
3769,180
376X,554
376E,5X0
3770,734
3771,7324
3772,560
3773,10X0
3774,1120
3775,1EX0
3776,2520
3777,1278
3778,19X0
3779,5X0
377X,940
377E,377X
3780,380
3781,1E08
3782,640
3783,1260
3784,10X0
3785,50
3786,734
3787,360
3788,XE4
3789,2520
378X,1988
378E,5X0
3790,X0
3791,7364
3792,524
3793,13X0
3794,200
3795,480
3796,1274
3797,300
3798,5X0
3799,1760
379X,890
379E,379X
37X0,734
37X1,760
37X2,X0
37X3,2E20
37X4,19E4
37X5,2530
37X6,2760
37X7,1948
37X8,440
37X9,10X0
37XX,164
37XE,2534
37E0,180
37E1,920
37E2,37E4
37E3,13X0
37E4,120
37E5,XEX
37E6,8X0
37E7,1390
37E8,19E8
37E9,E88
37EX,19EX
37EE,770
3800,140
3801,3800
3802,740
3803,128
3804,450
3805,1894
3806,420
3807,3806
3808,1008
3809,E60
380X,1E08
380E,80
3810,1208
3811,31X0
3812,890
3813,260
3814,1X14
3815,E04
3816,1X0
3817,50
3818,320
3819,13E4
381X,580
381E,381X
3820,160
3821,1288
3822,3824
3823,2X0
3824,E74
3825,1220
3826,2560
3827,128X
3828,200
3829,140
382X,70
382E,3658
3830,260
3831,7464
3832,3834
3833,840
3834,1X20
3835,16E6
3836,2560
3837,1588
3838,X0
3839,4E20
383X,452
383E,3EX0
3840,180
3841,5E0
3842,366
3843,748
3844,1X24
3845,7490
3846,5X0
3847,120
3848,268
3849,2574
384X,1948
384E,5E0
3850,1E4
3851,74X4
3852,96
3853,1760
3854,2280
3855,39E0
3856,80
3857,1E4
3858,294
3859,520
385X,3860
385E,39X0
3860,1X0
3861,3X8
3862,1140
3863,12X0
3864,1E0
3865,1460
3866,2588
3867,15X0
3868,294
3869,920
386X,E18
386E,10X0
3870,160
3871,7524
3872,1E4
3873,4E60
3874,60
3875,1140
3876,100
3877,7534
3878,1X38
3879,4E60
387X,3X0
387E,308
3880,394
3881,646
3882,E20
3883,120
3884,E20
3885,XE8
3886,534
3887,XX4
3888,1X0
3889,1E4
388X,3890
388E,214
3890,60
3891,22X0
3892,820
3893,10X0
3894,E80
3895,E24
3896,920
3897,7574
3898,1X50
3899,360
389X,650
389E,45X0
38X0,X0
38X1,820
38X2,244
38X3,12E4
38X4,180
38X5,2E0
38X6,25X0
38X7,1948
38X8,1X80
38X9,2EX0
38XX,1E30
38XE,518
38E0,120
38E1,75X4
38E2,22E0
38E3,4EX0
38E4,574
38E5,E2X
38E6,120
38E7,7E0
38E8,1X60
38E9,700
38EX,XX
38EE,X0
3900,300
3901,130
3902,326
3903,300
3904,1X64
3905,900
3906,1208
3907,4074
3908,E34
3909,2X0
390X,X0
390E,7620
3910,1308
3911,39X0
3912,X68
3913,300
3914,340
3915,560
3916,13X0
3917,E40
3918,1270
3919,60
391X,3920
391E,1740
3920,760
3921,270
3922,3924
3923,500
3924,1X74
3925,3748
3926,X0
3927,1928
3928,640
3929,2834
392X,1X74
392E,1610
3930,1320
3931,34X0
3932,3934
3933,760
3934,6X0
3935,3934
3936,2620
3937,620
3938,4X0
3939,X0
393X,120
393E,3X60
3940,X8
3941,1X80
3942,910
3943,21X0
3944,X84
3945,3888
3946,560
3947,1620
3948,308
3949,2634
394X,660
394E,4098
3950,920
3951,3820
3952,76X
3953,1820
3954,580
3955,40
3956,220
3957,76E4
3958,1X90
3959,534
395X,920
395E,395X
3960,120
3961,3960
3962,1E4
3963,920
3964,420
3965,1320
3966,2648
3967,660
3968,340
3969,X160
396X,140
396E,7720
3970,774
3971,9E0
3972,17X0
3973,60
3974,774
3975,3974
3976,60
3977,7734
3978,390
3979,220
397X,2020
397E,4670
3980,1X8
3981,3980
3982,10X0
3983,380
3984,1E0
3985,7750
3986,774
3987,534
3988,1XX0
3989,1020
398X,E74
398E,1110
3990,1360
3991,220
3992,920
3993,56188
3994,768
3995,2020
3996,1120
3997,46E0
3998,80
3999,5120
399X,1334
399E,399X
39X0,X0
39X1,236
39X2,39X4
39X3,5X0
39X4,190
39X5,470
39X6,X20
39X7,39X6
39X8,180
39X9,2674
39XX,2370
39XE,X0
39E0,34
39E1,440
39E2,39E4
39E3,360
39E4,3X0
39E5,4170
39E6,2674
39E7,1648
39E8,11X0
39E9,5134
39EX,1X0
39EE,960
3X00,740
3X01,1690
3X02,3X0
3X03,5008
3X04,590
3X05,1120
3X06,240
3X07,988
3X08,1E08
3X09,2X0
3X0X,760
3X0E,1650
3X10,220
3X11,7824
3X12,1E06
3X13,5160
3X14,240
3X15,324
3X16,760
3X17,360
3X18,420
3X19,620
3X1X,3X20
3X1E,1894
3X20,788
3X21,3E44
3X22,X0
3X23,26X0
3X24,1E10
3X25,2698
3X26,620
3X27,1820
3X28,20X8
3X29,8X0
3X2X,1E14
3X2E,7860
3X30,320
3X31,7864
3X32,3X34
3X33,5188
3X34,240
3X35,920
3X36,2X0
3X37,1E4
3X38,1E20
3X39,1560
3X3X,470
3X3E,9E0
3X40,3X8
3X41,3X40
3X42,E22
3X43,920
3X44,1E24
3X45,14X0
3X46,160
3X47,51X
3X48,11X0
3X49,380
3X4X,628
3X4E,E48
3X50,1360
3X51,7E0
3X52,1E26
3X53,51X0
3X54,340
3X55,E74
3X56,620
3X57,78E4
3X58,70
3X59,740
3X5X,3X60
3X5E,9E0
3X60,260
3X61,4004
3X62,100
3X63,X0
3X64,1220
3X65,7910
3X66,2708
3X67,1362
3X68,3X8
3X69,420
3X6X,9E6
3X6E,308
3X70,434
3X71,858
3X72,520
3X73,1888
3X74,1E34
3X75,9E0
3X76,2720
3X77,440
3X78,560
3X79,5220
3X7X,1E3X
3X7E,3X7X
3X80,140
3X81,22X0
3X82,2E0
3X83,X60
3X84,584
3X85,50
3X86,34
3X87,26
3X88,808
3X89,X48
3X8X,480
3X8E,530
3X90,40
3X91,1144
3X92,E10
3X93,940
3X94,1E54
3X95,3X94
3X96,1374
3X97,12E8
3X98,120
3X99,160
3X9X,1374
3X9E,4320
3XX0,1E4
3XX1,5X0
3XX2,3XX4
3XX3,29X0
3XX4,180
3XX5,1X14
3XX6,1060
3XX7,4034
3XX8,E94
3XX9,2734
3XXX,10X0
3XXE,140
3XE0,7X0
3XE1,808
3XE2,470
3XE3,420
3XE4,120
3XE5,3XE4
3XE6,10X0
3XE7,4E4
3XE8,308
3XE9,X0
3XEX,100
3XEE,2X0
3E00,780
3E01,686
3E02,950
3E03,2888
3E04,1E64
3E05,1078
3E06,7X0
3E07,390
3E08,1X0
3E09,360
3E0X,1384
3E0E,7X20
3E10,120
3E11,7X24
3E12,486
3E13,180
3E14,2000
3E15,920
3E16,5X0
3E17,10X0
3E18,E94
3E19,260
3E1X,80
3E1E,68X
3E20,3E4
3E21,1388
3E22,7E4
3E23,420
3E24,1E74
3E25,1160
3E26,2X0
3E27,42E4
3E28,180
3E29,460
3E2X,260
3E2E,7X60
3E30,460
3E31,2440
3E32,5X0
3E33,5308
3E34,E74
3E35,21X0
3E36,320
3E37,5X0
3E38,10X0
3E39,5320
3E3X,1E7X
3E3E,970
3E40,794
3E41,294
3E42,116
3E43,3E4
3E44,X0
3E45,4188
3E46,320
3E47,532
3E48,348
3E49,5X0
3E4X,1398
3E4E,7XX0
3E50,3E4
3E51,7XX4
3E52,320
3E53,560
3E54,X40
3E55,3E54
3E56,1X8
3E57,48E0
3E58,7E0
3E59,1460
3E5X,2158
3E5E,1840
3E60,X0
3E61,3E60
3E62,21X0
3E63,X0
3E64,34
3E65,4X70
3E66,6X0
3E67,592
3E68,1000
3E69,13X0
3E6X,710
3E6E,E80
3E70,7E4
3E71,1X0
3E72,1XE0
3E73,320
3E74,5E4
3E75,3E74
3E76,360
3E77,8434
3E78,410
3E79,5360
3E7X,E60
3E7E,3E7X
3E80,240
3E81,1710
3E82,5E6
3E83,920
3E84,580
3E85,7E50
3E86,3X0
3E87,13XX
3E88,EE4
3E89,374
3E8X,6X0
3E8E,18X0
3E90,13X0
3E91,4124
3E92,2134
3E93,5388
3E94,740
3E95,1856
3E96,13X0
3E97,7E74
3E98,EE4
3E99,300
3E9X,220
3E9E,1E40
3EX0,X0
3EX1,80X0
3EX2,530
3EX3,234
3EX4,1EE4
3EX5,1008
3EX6,27X0
3EX7,30
3EX8,1EX8
3EX9,920
3EXX,1EE4
3EXE,7EX0
3EE0,920
3EE1,E4
3EE2,180
3EE3,5X0
3EE4,1EE4
3EE5,4970
3EE6,648
3EE7,7EE4
3EE8,1120
3EE9,22X0
3EEX,24X0
3EEE,3EEX
4000,1400
4001,786
4002,280
4003,10X0
4004,5X0
4005,8010
4006,40
4007,640
4008,4X0
4009,540
400X,4010
400E,1X0
4010,28
4011,49E0
4012,2006
4013,5420
4014,300
4015,E8
4016,20
4017,E8
4018,804
4019,1948
401X,1408
401E,260
4020,1X8
4021,6X6
4022,4024
4023,800
4024,4X0
4025,1560
4026,434
4027,1460
4028,340
4029,10X0
402X,E56
402E,2820
4030,140
4031,8064
4032,5X0
4033,11X0
4034,220
4035,580
4036,874
4037,X60
4038,1018
4039,720
403X,156
403E,403X
4040,180
4041,4040
4042,1448
4043,8X0
4044,2024
4045,30
4046,1460
4047,4046
4048,674
4049,2720
404X,180
404E,2834
4050,120
4051,42X0
4052,8X0
4053,X0
4054,2054
4055,4054
4056,1420
4057,3570
4058,1270
4059,360
405X,4060
405E,405X
4060,80
4061,360
4062,18X0
4063,1X8
4064,2034
4065,68
4066,4X0
4067,4066
4068,614
4069,960
406X,2E0
406E,1750
4070,160
4071,8124
4072,4074
4073,54X0
4074,420
4075,2038
4076,220
4077,3EE0
4078,1X8
4079,660
407X,5X0
407E,120
4080,200
4081,2108
4082,990
4083,X0
4084,1020
4085,2858
4086,11X0
4087,2450
4088,2048
4089,374
408X,920
408E,8160
4090,360
4091,180
4092,816
4093,5508
4094,2040
4095,5X0
4096,1434
4097,8174
4098,120
4099,5X0
409X,13X0
409E,7E4
40X0,288
40X1,4484
40X2,40X4
40X3,2X0
40X4,2050
40X5,13X0
40X6,380
40X7,40X6
40X8,280
40X9,2874
40XX,X56
40XE,2874
40E0,820
40E1,280
40E2,2230
40E3,1X60
40E4,308
40E5,760
40E6,1720
40E7,1140
40E8,308
40E9,5534
40EX,205X
40EE,240
4100,240
4101,4100
4102,2060
4103,508
4104,E0
4105,434
4106,160
4107,100
4108,1034
4109,1120
410X,4110
410E,278
4110,X0
4111,8224
4112,150
4113,19X0
4114,168
4115,3X0
4116,560
4117,4E20
4118,438
4119,120
411X,1448
411E,411X
4120,X0
4121,200
4122,4124
4123,28X0
4124,1X0
4125,2810
4126,28X0
4127,43E4
4128,414
4129,3X8
412X,2570
412E,1210
4130,60
4131,1010
4132,4134
4133,1X0
4134,2074
4135,1EE6
4136,120
4137,970
4138,2E0
4139,5560
413X,2160
413E,413X
4140,854
4141,2E0
4142,180
4143,X48
4144,310
4145,1790
4146,220
4147,4534
4148,360
4149,28E4
414X,4150
414E,670
4150,208
4151,45X0
4152,82X
4153,120
4154,380
4155,4E4
4156,1X0
4157,3X8
4158,338
4159,420
415X,710
415E,415X
4160,160
4161,4160
4162,470
4163,1460
4164,2090
4165,1220
4166,34
4167,17X0
4168,828
4169,3020
416X,10X0
416E,920
4170,40
4171,2140
4172,4174
4173,1X08
4174,648
4175,4E70
4176,2920
4177,3670
4178,20X0
4179,5620
417X,5X0
417E,417X
4180,840
4181,1E82
4182,360
4183,160
4184,20X4
4185,1E54
4186,834
4187,146X
4188,60
4189,X0
418X,4190
418E,1E4
4190,60
4191,25X0
4192,20X6
4193,5648
4194,1940
4195,2160
4196,120
4197,4170
4198,6X0
4199,1X20
419X,5X8
419E,50
41X0,434
41X1,41X
41X2,1080
41X3,1474
41X4,12E0
41X5,4288
41X6,260
41X7,1620
41X8,314
41X9,33X0
41XX,62X
41XE,2934
41E0,88
41E1,770
41E2,25E0
41E3,780
41E4,X0
41E5,105X
41E6,920
41E7,4EE0
41E8,280
41E9,5674
41EX,874
41EE,5E6
4200,340
4201,534
4202,2304
4203,4920
4204,1060
4205,1X0
4206,420
4207,4206
4208,300
4209,1460
420X,150
420E,8420
4210,X0
4211,8424
4212,842
4213,1X20
4214,180
4215,436
4216,840
4217,8434
4218,13X0
4219,5X0
421X,2018
421E,2020
4220,1X0
4221,2440
4222,4224
4223,60
4224,1E4
4225,8450
4226,180
4227,720
4228,314
4229,2960
422X,2114
422E,1810
4230,860
4231,8464
4232,3X0
4233,1560
4234,1320
4235,4630
4236,3X8
4237,8474
4238,848
4239,1X0
423X,211X
423E,423X
4240,840
4241,920
4242,210
4243,1494
4244,E10
4245,8490
4246,5X0
4247,1820
4248,1074
4249,34
424X,534
424E,X40
4250,1X0
4251,1090
4252,2126
4253,260
4254,428
4255,5070
4256,4X0
4257,434
4258,3E8
4259,5734
425X,X10
425E,4720
4260,2X0
4261,726
4262,2E8
4263,340
4264,300
4265,4508
4266,2988
4267,5X0
4268,240
4269,14X0
426X,11X0
426E,8520
4270,574
4271,970
4272,4274
4273,4X0
4274,2134
4275,490
4276,1160
4277,4070
4278,2138
4279,240
427X,550
427E,1020
4280,454
4281,4280
4282,308
4283,29X0
4284,260
4285,1270
4286,214
4287,43E4
4288,120
4289,460
428X,1E4
428E,8560
4290,X0
4291,8564
4292,380
4293,5788
4294,640
4295,832
4296,1460
4297,X0
4298,X0
4299,760
429X,14E4
429E,46X0
42X0,520
42X1,1086
42X2,19X0
42X3,14E4
42X4,2150
42X5,1850
42X6,320
42X7,1EX8
42X8,514
42X9,2520
42XX,2670
42XE,85X0
42E0,8E4
42E1,85X4
42E2,680
42E3,6X0
42E4,1X0
42E5,920
42E6,29E4
42E7,260
42E8,510
42E9,57E4
42EX,215X
42EE,19X0
4300,100
4301,120
4302,860
4303,XX0
4304,11X0
4305,1270
4306,5X0
4307,4306
4308,2160
4309,920
430X,4310
430E,410
4310,1508
4311,37X0
4312,2374
4313,620
4314,1280
4315,300
4316,2X0
4317,490
4318,XE0
