1,5
X2E,468E8X5
X30,2762231
X31,40324417
X32,761XE6E
X33,36967
X34,48925821
X35,3982965
X36,12173X11
X37,639EE65
X38,293E2031
X39,725E947
X3X,279X402E
X3E,380248X5
X40,550201
X41,E9261X7
X42,XE3882E
X43,2658537
X44,X05461
X45,10X587E7
X46,18X891
X47,1584927
X48,X822561
X49,17718E67
X4X,1193X911
X4E,133XX5
X50,6423431
X51,7762E05
X52,1386079E
X53,4761477
X54,3E18X81
X55,32806845
X56,3386E71
X57,41XE3X15
X58,11X28X71
X59,24877707
X5X,15E233EE
X5E,45EEE2E5
X60,2551761
X61,65E6807
X62,33960E
X63,1X47XX37
X64,21X9571
X65,X2X69X5
X66,1504841
X67,3372X147
X68,13299681
X69,1111X1X7
X6X,32X99801
X6E,17X818X5
X70,2282771
X71,7591527
X72,2E096E1
X73,36389E67
X74,1469E521
X75,1608E937
X76,22552631
X77,3XEE6405
X78,64E96011
X79,E0EX0E7
X7X,46285E
X7E,3881187
X80,2578541
X81,7420317
X82,EEEE4XE
X83,3X242877
X84,E7E041
X85,281003E5
X86,XX07111
X87,1688E865
X88,23487E21
X89,6059837
X8X,150611E
X8E,5E4X71X5
X90,6788131
X91,25983X05
X92,1986XE1
X93,1E12487
X94,3E98381
X95,E330XXX5
X96,3520281
X97,23759565
X98,135X27E1
X99,59445E77
X9X,199665E
X9E,163E64X5
XX0,9X0X021
XX1,738X417
XX2,3X3X17E
XX3,272308E7
XX4,11874461
XX5,442651E7
XX6,16192091
XX7,4E586637
XX8,4187541
XX9,622969E7
XXX,1108891
XXE,24710817
XE0,513E71
XE1,40487X75
XE2,874EE7E
XE3,1614717
XE4,43114X1
XE5,39344035
XE6,9871EE1
XE7,2EE49E55
XE8,5773131
XE9,75390397
XEX,992281
XEE,36584E75
E00,38E01
E01,E632E4E5
E02,2051037E
E03,937047
E04,X092981
E05,1156525
E06,169308X1
E07,20270935
E08,23780001
E09,256981X7
E0X,91704EE
E0E,182X5847
E10,42X611
E11,6E36177
E12,131781E
E13,12835E87
E14,893X81
E15,38XE7535
E16,1X7E0361
E17,9890E45
E18,9E8E01
E19,1EE0X057
E1X,117742E1
E1E,12275EX5
E20,3E26781
E21,35X842X7
E22,82825E
E23,336E6947
E24,12211541
E25,109386547
E26,12637241
E27,3E996835
E28,3321E81
E29,3131807
E2X,210213E
E2E,4X234327
E30,1471831
E31,5309X295
E32,6X1618E
E33,1X253967
E34,205E161
E35,5140215
E36,412E21
E37,1X24X675
E38,X45E951
E39,993E277
E3X,9473131
E3E,83E4095
E40,2089601
E41,1X133887
E42,106X338E
E43,X379287
E44,22E0E91
E45,29EEX15
E46,618X691
E47,21234425
E48,X419861
E49,28EX1E7
E4X,477749E
E4E,91977X65
E50,8790741
E51,67EX3E97
E52,EE04XXE
E53,1E747117
E54,26861041
E55,X7062915
E56,30964471
E57,14540837
E58,EX5441
E59,23546007
E5X,1820199E
E5E,346809X5
E60,332661
E61,5567645
E62,E4E06XE
E63,21158507
E64,8820631
E65,4X657805
E66,136711
E67,30704E45
E68,X7141
E69,74E97XX7
E6X,1X42392E
E6E,9329X45
E70,26820E1
E71,1597X487
E72,X13X2EE
E73,4830X057
E74,843E161
E75,X176277
E76,6439601
E77,19EE1535
E78,754E631
E79,22879957
E7X,2E7423E
E7E,2496E85
E80,1X66301
E81,345380X7
E82,19050XEE
E83,22E6247
E84,1364691
E85,192EXE7
E86,22875X41
E87,13154E85
E88,X26X8X1
E89,21X7E07
E8X,361866E
E8E,3E136X5
E90,1E8X331
E91,13993085
E92,565X9XE
E93,EE4EE17
E94,30895481
E95,78220247
E96,89XX681
E97,4X5X8977
E98,22EXE91
E99,1EEE1X7
E9X,56X3E0E
E9E,13833EE7
EX0,1990X61
EX1,16033X65
EX2,2151843E
EX3,93487E7
EX4,1114X71
EX5,1638EX425
EX6,7128991
EX7,9E288EE5
EX8,79E5681
EX9,12586E57
EXX,268E505E
EXE,X305845
EE0,EE01
EE1,39923427
EE2,97651E1
EE3,271X617
EE4,589XXX1
EE5,30941605
EE6,50E1521
EE7,7322X975
EE8,4632X51
EE9,15379EE7
EEX,227X176E
EEE,1243E36X5
1000,3035001
