0,2
296,82XE6E70326X4E457679X370E2E37457561089801X8E598E8E059X3276E2X26X885645E1048816
297,1140672015X456957EE95X00X127X906008E05E2045X4931X7682427749836766063105381380E1
298,196E6217190E3E8X17653837E057244E7630128X0647430XX458820XX04764X1492874E29184907
299,2XE0093732E39663976296389183115576EE18800XX590409004X63655239E57X98E854653009E8
29X,485E6E5250031631E3081274821X35X5312E2E4X1531134E74616845356E443936E83X392485703
29E,774E788982E6E0958X6XX8E153X1473XX82X480X2416X3904466527E8X9323952488038377864EE
2X0,103XE282012EX07078176EE6615EE8124195977583947E71EE907EE05044268125E844200X050002
2X1,17E3XX4X995E4E7X15025X85769X108630588036661629XE04172518493158EX7845045845816501
2X2,2832X1109X8E302X911X0X80183X0898723257E029XXX96103X7X5089975837EX241487853866503
2X3,44268E5E782X7EX8X620694593181962X28E18269405175008030X2526X7207X5X86511499480X04
2X4,7059707056E9E017773X7805XE56263E5501741701E404E10EXXE3320460X43X4107999131127307
2X5,E484401013287004615E254E827243X23790904195E9204117E201572E4804E89E922XX60X5X810E
2X6,16521E0806X2660201899X15572086X219092445897E1253227X0E48933X8X937209X08773E713416
2X7,259X63090815310247X3906X5347XE2040863149X71XX45734392E6246334E234007037614X0EE525
2X8,4030821512E7970449716X83XX687602599355937499E6XX56E73XXE197219E6E214X44188981293E
2X9,660E25221E11080695553E3241E465229X5987215EE89E458E346X5163X5691X321EX7E7X17912264
2XX,X63EX7373208X30E2306X9E630611E25383120E514969634262EX94081578715243490396X5524EX3
2XE,1504E10595119XE15E860292872558448168XX81674937579E56457922541343356547835501237247
2E0,2368XE794832692251E671722X2E6X3715300090E896X4EE21E944512X698EE487X894872EX676022X
2E1,3871X08321444813E1807444E555067E9698XE526424205701538X0X5101X3380152204X84X7997475
2E2,601X90406976E536437725E7238474E6E008E02360EE05562351125E7E6E7330893XE515E4925376X3
2E3,989071038XEE414X35379X4019197E7686X59E76052325E124X4X06X107156688X911564797X312E58
2E4,138XE41443876368478E3043740X2347176E28E9966222E474835E3099021099958100X7X725084X63E
2E5,2157EE24807757812E22XX27759EEE42841986E536E455538711X9377X092644626X12423300XE61597
2E6,3526E3390442EE2976E21X6E29XX22899E88E3E3115678483E954868570E3722382E132X1X25E7E0016
2E7,5682E26184EX56XXX6150896X38X221063X67XX8484E11X006X735X4151861669X9925705126X7515E1
2E8,8EX9X59X89415618610727461178449X4373729E59X58X2846808250702798891708389X6E50X341607
2E9,126709840523EE10747203420E54666XXX75X3187X634X0085167E83485443X33E5X5624E00778X92EE8
2EX,1E65X821E1E814723X8275E670702XE892E11X467441X6X3498287X853570170110E19E2970087214603
2EE,3210E5X5E7201382E3347938800495678167016332X534X41299476E9EXE4553506974178708440X75EE
300,5176X207X918283531E733333075046454581EX9X7271E8760601358334647036178920X62090E300002
